Train_image_path,Train_mask_path
data//images/CL_HandE_1234_B004_topright173.tiff,data//masks/CL_HandE_1234_B004_topright173.tiff
data//images/CL_HandE_1234_B004_topright174.tiff,data//masks/CL_HandE_1234_B004_topright174.tiff
data//images/CL_HandE_1234_B004_topright175.tiff,data//masks/CL_HandE_1234_B004_topright175.tiff
data//images/CL_HandE_1234_B004_topright176.tiff,data//masks/CL_HandE_1234_B004_topright176.tiff
data//images/CL_HandE_1234_B004_topright177.tiff,data//masks/CL_HandE_1234_B004_topright177.tiff
data//images/CL_HandE_1234_B004_topright178.tiff,data//masks/CL_HandE_1234_B004_topright178.tiff
data//images/CL_HandE_1234_B004_topright179.tiff,data//masks/CL_HandE_1234_B004_topright179.tiff
data//images/CL_HandE_1234_B004_topright180.tiff,data//masks/CL_HandE_1234_B004_topright180.tiff
data//images/CL_HandE_1234_B004_topright181.tiff,data//masks/CL_HandE_1234_B004_topright181.tiff
data//images/CL_HandE_1234_B004_topright182.tiff,data//masks/CL_HandE_1234_B004_topright182.tiff
data//images/CL_HandE_1234_B004_topright183.tiff,data//masks/CL_HandE_1234_B004_topright183.tiff
data//images/CL_HandE_1234_B004_topright184.tiff,data//masks/CL_HandE_1234_B004_topright184.tiff
data//images/CL_HandE_1234_B004_topright185.tiff,data//masks/CL_HandE_1234_B004_topright185.tiff
data//images/CL_HandE_1234_B004_topright186.tiff,data//masks/CL_HandE_1234_B004_topright186.tiff
data//images/CL_HandE_1234_B004_topright187.tiff,data//masks/CL_HandE_1234_B004_topright187.tiff
data//images/CL_HandE_1234_B004_topright188.tiff,data//masks/CL_HandE_1234_B004_topright188.tiff
data//images/CL_HandE_1234_B004_topright189.tiff,data//masks/CL_HandE_1234_B004_topright189.tiff
data//images/CL_HandE_1234_B004_topright190.tiff,data//masks/CL_HandE_1234_B004_topright190.tiff
data//images/CL_HandE_1234_B004_topright191.tiff,data//masks/CL_HandE_1234_B004_topright191.tiff
data//images/CL_HandE_1234_B004_topright192.tiff,data//masks/CL_HandE_1234_B004_topright192.tiff
data//images/CL_HandE_1234_B004_topright193.tiff,data//masks/CL_HandE_1234_B004_topright193.tiff
data//images/CL_HandE_1234_B004_topright194.tiff,data//masks/CL_HandE_1234_B004_topright194.tiff
data//images/CL_HandE_1234_B004_topright195.tiff,data//masks/CL_HandE_1234_B004_topright195.tiff
data//images/CL_HandE_1234_B004_topright196.tiff,data//masks/CL_HandE_1234_B004_topright196.tiff
data//images/CL_HandE_1234_B004_topright197.tiff,data//masks/CL_HandE_1234_B004_topright197.tiff
data//images/CL_HandE_1234_B004_topright198.tiff,data//masks/CL_HandE_1234_B004_topright198.tiff
data//images/CL_HandE_1234_B004_topright199.tiff,data//masks/CL_HandE_1234_B004_topright199.tiff
data//images/CL_HandE_1234_B004_topright200.tiff,data//masks/CL_HandE_1234_B004_topright200.tiff
data//images/CL_HandE_1234_B004_topright201.tiff,data//masks/CL_HandE_1234_B004_topright201.tiff
data//images/CL_HandE_1234_B004_topright202.tiff,data//masks/CL_HandE_1234_B004_topright202.tiff
data//images/CL_HandE_1234_B004_topright203.tiff,data//masks/CL_HandE_1234_B004_topright203.tiff
data//images/CL_HandE_1234_B004_topright204.tiff,data//masks/CL_HandE_1234_B004_topright204.tiff
data//images/CL_HandE_1234_B004_topright205.tiff,data//masks/CL_HandE_1234_B004_topright205.tiff
data//images/CL_HandE_1234_B004_topright206.tiff,data//masks/CL_HandE_1234_B004_topright206.tiff
data//images/CL_HandE_1234_B004_topright207.tiff,data//masks/CL_HandE_1234_B004_topright207.tiff
data//images/CL_HandE_1234_B004_topright208.tiff,data//masks/CL_HandE_1234_B004_topright208.tiff
data//images/CL_HandE_1234_B004_topright209.tiff,data//masks/CL_HandE_1234_B004_topright209.tiff
data//images/CL_HandE_1234_B004_topright210.tiff,data//masks/CL_HandE_1234_B004_topright210.tiff
data//images/CL_HandE_1234_B004_topright211.tiff,data//masks/CL_HandE_1234_B004_topright211.tiff
data//images/CL_HandE_1234_B004_topright212.tiff,data//masks/CL_HandE_1234_B004_topright212.tiff
data//images/CL_HandE_1234_B004_topright213.tiff,data//masks/CL_HandE_1234_B004_topright213.tiff
data//images/CL_HandE_1234_B004_topright214.tiff,data//masks/CL_HandE_1234_B004_topright214.tiff
data//images/CL_HandE_1234_B004_topright215.tiff,data//masks/CL_HandE_1234_B004_topright215.tiff
data//images/CL_HandE_1234_B004_topright216.tiff,data//masks/CL_HandE_1234_B004_topright216.tiff
data//images/CL_HandE_1234_B004_topright217.tiff,data//masks/CL_HandE_1234_B004_topright217.tiff
data//images/CL_HandE_1234_B004_topright218.tiff,data//masks/CL_HandE_1234_B004_topright218.tiff
data//images/CL_HandE_1234_B004_topright219.tiff,data//masks/CL_HandE_1234_B004_topright219.tiff
data//images/CL_HandE_1234_B004_topright220.tiff,data//masks/CL_HandE_1234_B004_topright220.tiff
data//images/CL_HandE_1234_B004_topright221.tiff,data//masks/CL_HandE_1234_B004_topright221.tiff
data//images/CL_HandE_1234_B004_topright222.tiff,data//masks/CL_HandE_1234_B004_topright222.tiff
data//images/CL_HandE_1234_B004_topright223.tiff,data//masks/CL_HandE_1234_B004_topright223.tiff
data//images/CL_HandE_1234_B004_topright224.tiff,data//masks/CL_HandE_1234_B004_topright224.tiff
data//images/CL_HandE_1234_B004_topright225.tiff,data//masks/CL_HandE_1234_B004_topright225.tiff
data//images/CL_HandE_1234_B004_topright226.tiff,data//masks/CL_HandE_1234_B004_topright226.tiff
data//images/CL_HandE_1234_B004_topright227.tiff,data//masks/CL_HandE_1234_B004_topright227.tiff
data//images/CL_HandE_1234_B004_topright228.tiff,data//masks/CL_HandE_1234_B004_topright228.tiff
data//images/CL_HandE_1234_B004_topright229.tiff,data//masks/CL_HandE_1234_B004_topright229.tiff
data//images/CL_HandE_1234_B004_topright230.tiff,data//masks/CL_HandE_1234_B004_topright230.tiff
data//images/CL_HandE_1234_B004_topright231.tiff,data//masks/CL_HandE_1234_B004_topright231.tiff
data//images/CL_HandE_1234_B004_topright232.tiff,data//masks/CL_HandE_1234_B004_topright232.tiff
data//images/CL_HandE_1234_B004_topright233.tiff,data//masks/CL_HandE_1234_B004_topright233.tiff
data//images/CL_HandE_1234_B004_topright234.tiff,data//masks/CL_HandE_1234_B004_topright234.tiff
data//images/CL_HandE_1234_B004_topright235.tiff,data//masks/CL_HandE_1234_B004_topright235.tiff
data//images/CL_HandE_1234_B004_topright236.tiff,data//masks/CL_HandE_1234_B004_topright236.tiff
data//images/CL_HandE_1234_B004_topright237.tiff,data//masks/CL_HandE_1234_B004_topright237.tiff
data//images/CL_HandE_1234_B004_topright238.tiff,data//masks/CL_HandE_1234_B004_topright238.tiff
data//images/CL_HandE_1234_B004_topright239.tiff,data//masks/CL_HandE_1234_B004_topright239.tiff
data//images/CL_HandE_1234_B004_topright240.tiff,data//masks/CL_HandE_1234_B004_topright240.tiff
data//images/CL_HandE_1234_B004_topright241.tiff,data//masks/CL_HandE_1234_B004_topright241.tiff
data//images/CL_HandE_1234_B004_topright242.tiff,data//masks/CL_HandE_1234_B004_topright242.tiff
data//images/CL_HandE_1234_B004_topright243.tiff,data//masks/CL_HandE_1234_B004_topright243.tiff
data//images/CL_HandE_1234_B004_topright244.tiff,data//masks/CL_HandE_1234_B004_topright244.tiff
data//images/CL_HandE_1234_B004_topright245.tiff,data//masks/CL_HandE_1234_B004_topright245.tiff
data//images/CL_HandE_1234_B004_topright246.tiff,data//masks/CL_HandE_1234_B004_topright246.tiff
data//images/CL_HandE_1234_B004_topright247.tiff,data//masks/CL_HandE_1234_B004_topright247.tiff
data//images/CL_HandE_1234_B004_topright248.tiff,data//masks/CL_HandE_1234_B004_topright248.tiff
data//images/CL_HandE_1234_B004_topright249.tiff,data//masks/CL_HandE_1234_B004_topright249.tiff
data//images/CL_HandE_1234_B004_topright250.tiff,data//masks/CL_HandE_1234_B004_topright250.tiff
data//images/CL_HandE_1234_B004_topright251.tiff,data//masks/CL_HandE_1234_B004_topright251.tiff
data//images/CL_HandE_1234_B004_topright252.tiff,data//masks/CL_HandE_1234_B004_topright252.tiff
data//images/CL_HandE_1234_B004_topright253.tiff,data//masks/CL_HandE_1234_B004_topright253.tiff
data//images/CL_HandE_1234_B004_topright254.tiff,data//masks/CL_HandE_1234_B004_topright254.tiff
data//images/CL_HandE_1234_B004_topright255.tiff,data//masks/CL_HandE_1234_B004_topright255.tiff
data//images/CL_HandE_1234_B004_topright256.tiff,data//masks/CL_HandE_1234_B004_topright256.tiff
data//images/CL_HandE_1234_B004_topright257.tiff,data//masks/CL_HandE_1234_B004_topright257.tiff
data//images/CL_HandE_1234_B004_topright258.tiff,data//masks/CL_HandE_1234_B004_topright258.tiff
data//images/CL_HandE_1234_B004_topright259.tiff,data//masks/CL_HandE_1234_B004_topright259.tiff
data//images/CL_HandE_1234_B004_topright260.tiff,data//masks/CL_HandE_1234_B004_topright260.tiff
data//images/CL_HandE_1234_B004_topright261.tiff,data//masks/CL_HandE_1234_B004_topright261.tiff
data//images/CL_HandE_1234_B004_topright262.tiff,data//masks/CL_HandE_1234_B004_topright262.tiff
data//images/CL_HandE_1234_B004_topright263.tiff,data//masks/CL_HandE_1234_B004_topright263.tiff
data//images/CL_HandE_1234_B004_topright264.tiff,data//masks/CL_HandE_1234_B004_topright264.tiff
data//images/CL_HandE_1234_B004_topright265.tiff,data//masks/CL_HandE_1234_B004_topright265.tiff
data//images/CL_HandE_1234_B004_topright266.tiff,data//masks/CL_HandE_1234_B004_topright266.tiff
data//images/CL_HandE_1234_B004_topright267.tiff,data//masks/CL_HandE_1234_B004_topright267.tiff
data//images/CL_HandE_1234_B004_topright268.tiff,data//masks/CL_HandE_1234_B004_topright268.tiff
data//images/CL_HandE_1234_B004_topright269.tiff,data//masks/CL_HandE_1234_B004_topright269.tiff
data//images/CL_HandE_1234_B004_topright270.tiff,data//masks/CL_HandE_1234_B004_topright270.tiff
data//images/CL_HandE_1234_B004_topright271.tiff,data//masks/CL_HandE_1234_B004_topright271.tiff
data//images/CL_HandE_1234_B004_topright272.tiff,data//masks/CL_HandE_1234_B004_topright272.tiff
data//images/CL_HandE_1234_B004_topright273.tiff,data//masks/CL_HandE_1234_B004_topright273.tiff
data//images/CL_HandE_1234_B004_topright274.tiff,data//masks/CL_HandE_1234_B004_topright274.tiff
data//images/CL_HandE_1234_B004_topright275.tiff,data//masks/CL_HandE_1234_B004_topright275.tiff
data//images/CL_HandE_1234_B004_topright276.tiff,data//masks/CL_HandE_1234_B004_topright276.tiff
data//images/CL_HandE_1234_B004_topright277.tiff,data//masks/CL_HandE_1234_B004_topright277.tiff
data//images/CL_HandE_1234_B004_topright278.tiff,data//masks/CL_HandE_1234_B004_topright278.tiff
data//images/CL_HandE_1234_B004_topright279.tiff,data//masks/CL_HandE_1234_B004_topright279.tiff
data//images/CL_HandE_1234_B004_topright280.tiff,data//masks/CL_HandE_1234_B004_topright280.tiff
data//images/CL_HandE_1234_B004_topright281.tiff,data//masks/CL_HandE_1234_B004_topright281.tiff
data//images/CL_HandE_1234_B004_topright282.tiff,data//masks/CL_HandE_1234_B004_topright282.tiff
data//images/CL_HandE_1234_B004_topright283.tiff,data//masks/CL_HandE_1234_B004_topright283.tiff
data//images/CL_HandE_1234_B004_topright284.tiff,data//masks/CL_HandE_1234_B004_topright284.tiff
data//images/CL_HandE_1234_B004_topright285.tiff,data//masks/CL_HandE_1234_B004_topright285.tiff
data//images/CL_HandE_1234_B004_topright286.tiff,data//masks/CL_HandE_1234_B004_topright286.tiff
data//images/CL_HandE_1234_B004_topright287.tiff,data//masks/CL_HandE_1234_B004_topright287.tiff
data//images/CL_HandE_1234_B004_topright288.tiff,data//masks/CL_HandE_1234_B004_topright288.tiff
data//images/CL_HandE_1234_B004_topright289.tiff,data//masks/CL_HandE_1234_B004_topright289.tiff
data//images/CL_HandE_1234_B004_topright290.tiff,data//masks/CL_HandE_1234_B004_topright290.tiff
data//images/CL_HandE_1234_B004_topright291.tiff,data//masks/CL_HandE_1234_B004_topright291.tiff
data//images/CL_HandE_1234_B004_topright292.tiff,data//masks/CL_HandE_1234_B004_topright292.tiff
data//images/CL_HandE_1234_B004_topright293.tiff,data//masks/CL_HandE_1234_B004_topright293.tiff
data//images/CL_HandE_1234_B004_topright294.tiff,data//masks/CL_HandE_1234_B004_topright294.tiff
data//images/CL_HandE_1234_B004_topright295.tiff,data//masks/CL_HandE_1234_B004_topright295.tiff
data//images/CL_HandE_1234_B004_topright296.tiff,data//masks/CL_HandE_1234_B004_topright296.tiff
data//images/CL_HandE_1234_B004_topright297.tiff,data//masks/CL_HandE_1234_B004_topright297.tiff
data//images/CL_HandE_1234_B004_topright298.tiff,data//masks/CL_HandE_1234_B004_topright298.tiff
data//images/CL_HandE_1234_B004_topright299.tiff,data//masks/CL_HandE_1234_B004_topright299.tiff
data//images/CL_HandE_1234_B004_topright300.tiff,data//masks/CL_HandE_1234_B004_topright300.tiff
data//images/CL_HandE_1234_B004_topright301.tiff,data//masks/CL_HandE_1234_B004_topright301.tiff
data//images/CL_HandE_1234_B004_topright302.tiff,data//masks/CL_HandE_1234_B004_topright302.tiff
data//images/CL_HandE_1234_B004_topright303.tiff,data//masks/CL_HandE_1234_B004_topright303.tiff
data//images/CL_HandE_1234_B004_topright304.tiff,data//masks/CL_HandE_1234_B004_topright304.tiff
data//images/CL_HandE_1234_B004_topright305.tiff,data//masks/CL_HandE_1234_B004_topright305.tiff
data//images/HandE_B005_CL_b_RGB_bottomright0.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright0.tiff
data//images/HandE_B005_CL_b_RGB_bottomright1.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright1.tiff
data//images/HandE_B005_CL_b_RGB_bottomright2.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright2.tiff
data//images/HandE_B005_CL_b_RGB_bottomright3.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright3.tiff
data//images/HandE_B005_CL_b_RGB_bottomright4.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright4.tiff
data//images/HandE_B005_CL_b_RGB_bottomright5.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright5.tiff
data//images/HandE_B005_CL_b_RGB_bottomright6.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright6.tiff
data//images/HandE_B005_CL_b_RGB_bottomright7.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright7.tiff
data//images/HandE_B005_CL_b_RGB_bottomright8.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright8.tiff
data//images/HandE_B005_CL_b_RGB_bottomright9.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright9.tiff
data//images/HandE_B005_CL_b_RGB_bottomright10.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright10.tiff
data//images/HandE_B005_CL_b_RGB_bottomright11.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright11.tiff
data//images/HandE_B005_CL_b_RGB_bottomright12.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright12.tiff
data//images/HandE_B005_CL_b_RGB_bottomright13.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright13.tiff
data//images/HandE_B005_CL_b_RGB_bottomright14.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright14.tiff
data//images/HandE_B005_CL_b_RGB_bottomright15.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright15.tiff
data//images/HandE_B005_CL_b_RGB_bottomright16.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright16.tiff
data//images/HandE_B005_CL_b_RGB_bottomright17.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright17.tiff
data//images/HandE_B005_CL_b_RGB_bottomright18.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright18.tiff
data//images/HandE_B005_CL_b_RGB_bottomright19.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright19.tiff
data//images/HandE_B005_CL_b_RGB_bottomright20.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright20.tiff
data//images/HandE_B005_CL_b_RGB_bottomright21.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright21.tiff
data//images/HandE_B005_CL_b_RGB_bottomright22.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright22.tiff
data//images/HandE_B005_CL_b_RGB_bottomright23.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright23.tiff
data//images/HandE_B005_CL_b_RGB_bottomright24.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright24.tiff
data//images/HandE_B005_CL_b_RGB_bottomright25.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright25.tiff
data//images/HandE_B005_CL_b_RGB_bottomright26.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright26.tiff
data//images/HandE_B005_CL_b_RGB_bottomright27.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright27.tiff
data//images/HandE_B005_CL_b_RGB_bottomright28.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright28.tiff
data//images/HandE_B005_CL_b_RGB_bottomright29.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright29.tiff
data//images/HandE_B005_CL_b_RGB_bottomright30.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright30.tiff
data//images/HandE_B005_CL_b_RGB_bottomright31.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright31.tiff
data//images/HandE_B005_CL_b_RGB_bottomright32.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright32.tiff
data//images/HandE_B005_CL_b_RGB_bottomright33.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright33.tiff
data//images/HandE_B005_CL_b_RGB_bottomright34.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright34.tiff
data//images/HandE_B005_CL_b_RGB_bottomright35.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright35.tiff
data//images/HandE_B005_CL_b_RGB_bottomright36.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright36.tiff
data//images/HandE_B005_CL_b_RGB_bottomright37.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright37.tiff
data//images/HandE_B005_CL_b_RGB_bottomright38.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright38.tiff
data//images/HandE_B005_CL_b_RGB_bottomright39.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright39.tiff
data//images/HandE_B005_CL_b_RGB_bottomright40.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright40.tiff
data//images/HandE_B005_CL_b_RGB_bottomright41.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright41.tiff
data//images/HandE_B005_CL_b_RGB_bottomright42.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright42.tiff
data//images/HandE_B005_CL_b_RGB_bottomright43.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright43.tiff
data//images/HandE_B005_CL_b_RGB_bottomright44.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright44.tiff
data//images/HandE_B005_CL_b_RGB_bottomright45.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright45.tiff
data//images/HandE_B005_CL_b_RGB_bottomright46.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright46.tiff
data//images/HandE_B005_CL_b_RGB_bottomright47.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright47.tiff
data//images/HandE_B005_CL_b_RGB_bottomright48.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright48.tiff
data//images/HandE_B005_CL_b_RGB_bottomright49.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright49.tiff
data//images/HandE_B005_CL_b_RGB_bottomright50.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright50.tiff
data//images/HandE_B005_CL_b_RGB_bottomright51.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright51.tiff
data//images/HandE_B005_CL_b_RGB_bottomright52.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright52.tiff
data//images/HandE_B005_CL_b_RGB_bottomright53.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright53.tiff
data//images/HandE_B005_CL_b_RGB_bottomright54.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright54.tiff
data//images/HandE_B005_CL_b_RGB_bottomright55.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright55.tiff
data//images/HandE_B005_CL_b_RGB_bottomright56.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright56.tiff
data//images/HandE_B005_CL_b_RGB_bottomright57.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright57.tiff
data//images/HandE_B005_CL_b_RGB_bottomright58.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright58.tiff
data//images/HandE_B005_CL_b_RGB_bottomright59.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright59.tiff
data//images/HandE_B005_CL_b_RGB_bottomright60.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright60.tiff
data//images/HandE_B005_CL_b_RGB_bottomright61.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright61.tiff
data//images/HandE_B005_CL_b_RGB_bottomright62.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright62.tiff
data//images/HandE_B005_CL_b_RGB_bottomright63.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright63.tiff
data//images/HandE_B005_CL_b_RGB_bottomright64.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright64.tiff
data//images/HandE_B005_CL_b_RGB_bottomright65.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright65.tiff
data//images/HandE_B005_CL_b_RGB_bottomright66.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright66.tiff
data//images/HandE_B005_CL_b_RGB_bottomright67.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright67.tiff
data//images/HandE_B005_CL_b_RGB_bottomright68.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright68.tiff
data//images/HandE_B005_CL_b_RGB_bottomright69.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright69.tiff
data//images/HandE_B005_CL_b_RGB_bottomright70.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright70.tiff
data//images/HandE_B005_CL_b_RGB_bottomright71.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright71.tiff
data//images/HandE_B005_CL_b_RGB_bottomright72.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright72.tiff
data//images/HandE_B005_CL_b_RGB_bottomright73.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright73.tiff
data//images/HandE_B005_CL_b_RGB_bottomright74.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright74.tiff
data//images/HandE_B005_CL_b_RGB_bottomright75.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright75.tiff
data//images/HandE_B005_CL_b_RGB_bottomright76.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright76.tiff
data//images/HandE_B005_CL_b_RGB_bottomright77.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright77.tiff
data//images/HandE_B005_CL_b_RGB_bottomright78.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright78.tiff
data//images/HandE_B005_CL_b_RGB_bottomright79.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright79.tiff
data//images/HandE_B005_CL_b_RGB_bottomright80.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright80.tiff
data//images/HandE_B005_CL_b_RGB_bottomright81.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright81.tiff
data//images/HandE_B005_CL_b_RGB_bottomright82.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright82.tiff
data//images/HandE_B005_CL_b_RGB_bottomright83.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright83.tiff
data//images/HandE_B005_CL_b_RGB_bottomright84.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright84.tiff
data//images/HandE_B005_CL_b_RGB_bottomright85.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright85.tiff
data//images/HandE_B005_CL_b_RGB_bottomright86.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright86.tiff
data//images/HandE_B005_CL_b_RGB_bottomright87.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright87.tiff
data//images/HandE_B005_CL_b_RGB_bottomright88.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright88.tiff
data//images/HandE_B005_CL_b_RGB_bottomright89.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright89.tiff
data//images/HandE_B005_CL_b_RGB_bottomright90.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright90.tiff
data//images/HandE_B005_CL_b_RGB_bottomright91.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright91.tiff
data//images/HandE_B005_CL_b_RGB_bottomright92.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright92.tiff
data//images/HandE_B005_CL_b_RGB_bottomright93.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright93.tiff
data//images/HandE_B005_CL_b_RGB_bottomright94.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright94.tiff
data//images/HandE_B005_CL_b_RGB_bottomright95.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright95.tiff
data//images/HandE_B005_CL_b_RGB_bottomright96.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright96.tiff
data//images/HandE_B005_CL_b_RGB_bottomright97.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright97.tiff
data//images/HandE_B005_CL_b_RGB_bottomright98.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright98.tiff
data//images/HandE_B005_CL_b_RGB_bottomright99.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright99.tiff
data//images/HandE_B005_CL_b_RGB_bottomright100.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright100.tiff
data//images/HandE_B005_CL_b_RGB_bottomright101.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright101.tiff
data//images/HandE_B005_CL_b_RGB_bottomright102.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright102.tiff
data//images/HandE_B005_CL_b_RGB_bottomright103.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright103.tiff
data//images/HandE_B005_CL_b_RGB_bottomright104.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright104.tiff
data//images/HandE_B005_CL_b_RGB_bottomright105.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright105.tiff
data//images/HandE_B005_CL_b_RGB_bottomright106.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright106.tiff
data//images/HandE_B005_CL_b_RGB_bottomright107.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright107.tiff
data//images/HandE_B005_CL_b_RGB_bottomright108.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright108.tiff
data//images/HandE_B005_CL_b_RGB_bottomright109.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright109.tiff
data//images/HandE_B005_CL_b_RGB_bottomright110.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright110.tiff
data//images/HandE_B005_CL_b_RGB_bottomright111.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright111.tiff
data//images/HandE_B005_CL_b_RGB_bottomright112.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright112.tiff
data//images/HandE_B005_CL_b_RGB_bottomright113.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright113.tiff
data//images/HandE_B005_CL_b_RGB_bottomright114.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright114.tiff
data//images/HandE_B005_CL_b_RGB_bottomright115.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright115.tiff
data//images/HandE_B005_CL_b_RGB_bottomright116.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright116.tiff
data//images/HandE_B005_CL_b_RGB_bottomright117.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright117.tiff
