Train_image_path,Train_mask_path,class
data//images/HandE_B005_CL_b_RGB_bottomright270.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright270.tiff,0
data//images/HandE_B005_CL_b_RGB_bottomright271.tiff,data//masks/HandE_B005_CL_b_RGB_bottomright271.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft7.tiff,data//masks/HandE_B005_CL_b_RGB_topleft7.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft8.tiff,data//masks/HandE_B005_CL_b_RGB_topleft8.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft9.tiff,data//masks/HandE_B005_CL_b_RGB_topleft9.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft10.tiff,data//masks/HandE_B005_CL_b_RGB_topleft10.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft11.tiff,data//masks/HandE_B005_CL_b_RGB_topleft11.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft12.tiff,data//masks/HandE_B005_CL_b_RGB_topleft12.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft13.tiff,data//masks/HandE_B005_CL_b_RGB_topleft13.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft14.tiff,data//masks/HandE_B005_CL_b_RGB_topleft14.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft15.tiff,data//masks/HandE_B005_CL_b_RGB_topleft15.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft16.tiff,data//masks/HandE_B005_CL_b_RGB_topleft16.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft17.tiff,data//masks/HandE_B005_CL_b_RGB_topleft17.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft24.tiff,data//masks/HandE_B005_CL_b_RGB_topleft24.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft25.tiff,data//masks/HandE_B005_CL_b_RGB_topleft25.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft26.tiff,data//masks/HandE_B005_CL_b_RGB_topleft26.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft27.tiff,data//masks/HandE_B005_CL_b_RGB_topleft27.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft28.tiff,data//masks/HandE_B005_CL_b_RGB_topleft28.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft29.tiff,data//masks/HandE_B005_CL_b_RGB_topleft29.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft30.tiff,data//masks/HandE_B005_CL_b_RGB_topleft30.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft31.tiff,data//masks/HandE_B005_CL_b_RGB_topleft31.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft32.tiff,data//masks/HandE_B005_CL_b_RGB_topleft32.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft33.tiff,data//masks/HandE_B005_CL_b_RGB_topleft33.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft39.tiff,data//masks/HandE_B005_CL_b_RGB_topleft39.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft40.tiff,data//masks/HandE_B005_CL_b_RGB_topleft40.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft41.tiff,data//masks/HandE_B005_CL_b_RGB_topleft41.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft42.tiff,data//masks/HandE_B005_CL_b_RGB_topleft42.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft43.tiff,data//masks/HandE_B005_CL_b_RGB_topleft43.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft44.tiff,data//masks/HandE_B005_CL_b_RGB_topleft44.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft45.tiff,data//masks/HandE_B005_CL_b_RGB_topleft45.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft46.tiff,data//masks/HandE_B005_CL_b_RGB_topleft46.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft47.tiff,data//masks/HandE_B005_CL_b_RGB_topleft47.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft48.tiff,data//masks/HandE_B005_CL_b_RGB_topleft48.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft49.tiff,data//masks/HandE_B005_CL_b_RGB_topleft49.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft50.tiff,data//masks/HandE_B005_CL_b_RGB_topleft50.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft51.tiff,data//masks/HandE_B005_CL_b_RGB_topleft51.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft52.tiff,data//masks/HandE_B005_CL_b_RGB_topleft52.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft53.tiff,data//masks/HandE_B005_CL_b_RGB_topleft53.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft54.tiff,data//masks/HandE_B005_CL_b_RGB_topleft54.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft56.tiff,data//masks/HandE_B005_CL_b_RGB_topleft56.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft57.tiff,data//masks/HandE_B005_CL_b_RGB_topleft57.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft58.tiff,data//masks/HandE_B005_CL_b_RGB_topleft58.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft59.tiff,data//masks/HandE_B005_CL_b_RGB_topleft59.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft60.tiff,data//masks/HandE_B005_CL_b_RGB_topleft60.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft61.tiff,data//masks/HandE_B005_CL_b_RGB_topleft61.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft62.tiff,data//masks/HandE_B005_CL_b_RGB_topleft62.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft63.tiff,data//masks/HandE_B005_CL_b_RGB_topleft63.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft64.tiff,data//masks/HandE_B005_CL_b_RGB_topleft64.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft65.tiff,data//masks/HandE_B005_CL_b_RGB_topleft65.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft66.tiff,data//masks/HandE_B005_CL_b_RGB_topleft66.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft67.tiff,data//masks/HandE_B005_CL_b_RGB_topleft67.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft68.tiff,data//masks/HandE_B005_CL_b_RGB_topleft68.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft69.tiff,data//masks/HandE_B005_CL_b_RGB_topleft69.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft70.tiff,data//masks/HandE_B005_CL_b_RGB_topleft70.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft71.tiff,data//masks/HandE_B005_CL_b_RGB_topleft71.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft72.tiff,data//masks/HandE_B005_CL_b_RGB_topleft72.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft73.tiff,data//masks/HandE_B005_CL_b_RGB_topleft73.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft74.tiff,data//masks/HandE_B005_CL_b_RGB_topleft74.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft75.tiff,data//masks/HandE_B005_CL_b_RGB_topleft75.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft76.tiff,data//masks/HandE_B005_CL_b_RGB_topleft76.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft77.tiff,data//masks/HandE_B005_CL_b_RGB_topleft77.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft78.tiff,data//masks/HandE_B005_CL_b_RGB_topleft78.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft79.tiff,data//masks/HandE_B005_CL_b_RGB_topleft79.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft80.tiff,data//masks/HandE_B005_CL_b_RGB_topleft80.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft81.tiff,data//masks/HandE_B005_CL_b_RGB_topleft81.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft82.tiff,data//masks/HandE_B005_CL_b_RGB_topleft82.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft83.tiff,data//masks/HandE_B005_CL_b_RGB_topleft83.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft84.tiff,data//masks/HandE_B005_CL_b_RGB_topleft84.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft88.tiff,data//masks/HandE_B005_CL_b_RGB_topleft88.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft89.tiff,data//masks/HandE_B005_CL_b_RGB_topleft89.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft90.tiff,data//masks/HandE_B005_CL_b_RGB_topleft90.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft91.tiff,data//masks/HandE_B005_CL_b_RGB_topleft91.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft92.tiff,data//masks/HandE_B005_CL_b_RGB_topleft92.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft93.tiff,data//masks/HandE_B005_CL_b_RGB_topleft93.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft94.tiff,data//masks/HandE_B005_CL_b_RGB_topleft94.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft95.tiff,data//masks/HandE_B005_CL_b_RGB_topleft95.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft96.tiff,data//masks/HandE_B005_CL_b_RGB_topleft96.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft97.tiff,data//masks/HandE_B005_CL_b_RGB_topleft97.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft98.tiff,data//masks/HandE_B005_CL_b_RGB_topleft98.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft99.tiff,data//masks/HandE_B005_CL_b_RGB_topleft99.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft100.tiff,data//masks/HandE_B005_CL_b_RGB_topleft100.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft101.tiff,data//masks/HandE_B005_CL_b_RGB_topleft101.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft103.tiff,data//masks/HandE_B005_CL_b_RGB_topleft103.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft104.tiff,data//masks/HandE_B005_CL_b_RGB_topleft104.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft105.tiff,data//masks/HandE_B005_CL_b_RGB_topleft105.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft106.tiff,data//masks/HandE_B005_CL_b_RGB_topleft106.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft107.tiff,data//masks/HandE_B005_CL_b_RGB_topleft107.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft108.tiff,data//masks/HandE_B005_CL_b_RGB_topleft108.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft109.tiff,data//masks/HandE_B005_CL_b_RGB_topleft109.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft114.tiff,data//masks/HandE_B005_CL_b_RGB_topleft114.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft115.tiff,data//masks/HandE_B005_CL_b_RGB_topleft115.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft116.tiff,data//masks/HandE_B005_CL_b_RGB_topleft116.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft117.tiff,data//masks/HandE_B005_CL_b_RGB_topleft117.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft118.tiff,data//masks/HandE_B005_CL_b_RGB_topleft118.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft120.tiff,data//masks/HandE_B005_CL_b_RGB_topleft120.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft121.tiff,data//masks/HandE_B005_CL_b_RGB_topleft121.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft122.tiff,data//masks/HandE_B005_CL_b_RGB_topleft122.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft123.tiff,data//masks/HandE_B005_CL_b_RGB_topleft123.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft124.tiff,data//masks/HandE_B005_CL_b_RGB_topleft124.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft133.tiff,data//masks/HandE_B005_CL_b_RGB_topleft133.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft134.tiff,data//masks/HandE_B005_CL_b_RGB_topleft134.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft135.tiff,data//masks/HandE_B005_CL_b_RGB_topleft135.tiff,0
data//images/HandE_B005_CL_b_RGB_topleft136.tiff,data//masks/HandE_B005_CL_b_RGB_topleft136.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft137.tiff,data//masks/HandE_B005_CL_b_RGB_topleft137.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft138.tiff,data//masks/HandE_B005_CL_b_RGB_topleft138.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft139.tiff,data//masks/HandE_B005_CL_b_RGB_topleft139.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft140.tiff,data//masks/HandE_B005_CL_b_RGB_topleft140.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft153.tiff,data//masks/HandE_B005_CL_b_RGB_topleft153.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft154.tiff,data//masks/HandE_B005_CL_b_RGB_topleft154.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft155.tiff,data//masks/HandE_B005_CL_b_RGB_topleft155.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft156.tiff,data//masks/HandE_B005_CL_b_RGB_topleft156.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft170.tiff,data//masks/HandE_B005_CL_b_RGB_topleft170.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft171.tiff,data//masks/HandE_B005_CL_b_RGB_topleft171.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft172.tiff,data//masks/HandE_B005_CL_b_RGB_topleft172.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft173.tiff,data//masks/HandE_B005_CL_b_RGB_topleft173.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft187.tiff,data//masks/HandE_B005_CL_b_RGB_topleft187.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft188.tiff,data//masks/HandE_B005_CL_b_RGB_topleft188.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft204.tiff,data//masks/HandE_B005_CL_b_RGB_topleft204.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft205.tiff,data//masks/HandE_B005_CL_b_RGB_topleft205.tiff,1
data//images/HandE_B005_CL_b_RGB_topleft221.tiff,data//masks/HandE_B005_CL_b_RGB_topleft221.tiff,1
